Date,Barcode,FlyHeight,Axial_Play,Oil_Top,Oil_Bottom,Max_force
01/11/2021,A2HDS100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.5,13.9,8.13,8.15,432
01/11/2021,A2HE2100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.04,13.9,8.13,8.08,413
01/11/2021,A2HEA100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.35,13.5,8.14,8.11,412
01/11/2021,A2HEE100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.84,14.1,8.11,8.08,435
01/11/2021,A2HES100860536PCA3182K8A0PMPPP00AP0PP000000       ,7.27,14.6,8.13,8.09,450
01/11/2021,A2HGL100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.87,13.9,8.13,8.13,417
01/11/2021,A2HJ4100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.99,13.1,8.16,8.09,778
01/11/2021,A2HJA100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.52,14,8.17,8.11,482
01/11/2021,A2HK5100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.71,13.3,8.11,8.11,463
01/11/2021,A2HL6100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.69,13.1,8.16,8.18,646
01/11/2021,A2HLF100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.76,13.4,8.13,8.1,409
01/11/2021,A2HM3100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.26,13.8,8.16,8.08,1105
01/11/2021,A2HMV100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.28,14,8.12,8.11,1489
01/11/2021,A2HN6100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.07,13.9,8.13,8.08,433
01/11/2021,A2HN6100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.23,13.9,8.13,8.08,433
01/11/2021,A2HPH100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.71,13.5,8.11,8.15,463
01/11/2021,A2HPT100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.16,13.8,8.14,8.12,360
01/11/2021,A2HYM100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.41,13.6,8.16,8.15,696
01/11/2021,A2HZ3100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.28,13.4,8.11,8.09,465
01/11/2021,A2J0D100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.89,12.9,8.16,8.15,1222
01/11/2021,A2J0R100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.87,14.1,8.16,8.08,823
01/11/2021,A2J1M100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.43,14,8.16,8.09,971
01/11/2021,A2J1Q100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.68,14,8.16,8.08,599
01/11/2021,A2J1W100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.54,13.3,8.14,8.08,477
01/11/2021,A2GAB100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.67,14.2,8.12,8.12,440
01/11/2021,A2GAV100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.02,14,8.1,8.12,421
01/11/2021,A2GBC100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.27,13.7,8.12,8.15,439
01/11/2021,A2GBM100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.86,13.3,8.13,8.15,380
01/11/2021,A2GCL100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.78,14,8.12,8.16,452
01/11/2021,A2GCS100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.46,13.5,8.1,8.13,427
01/11/2021,A2GD4100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.18,13.8,8.1,8.16,546
01/11/2021,A2GD8100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.77,13.1,8.1,8.11,712
01/11/2021,A2GDR100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.23,13,8.11,8.14,1063
01/11/2021,A2GDV100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.96,13.8,8.1,8.12,695
01/11/2021,A2GDY100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.87,13.4,8.16,8.11,308
01/11/2021,A2GEA100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.67,14,8.1,8.12,1165
01/11/2021,A2GFL100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.64,14.5,8.1,8.12,292
01/11/2021,A2GGA100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.76,13.8,8.1,8.14,457
01/11/2021,A2GGM100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.45,13.8,8.16,8.14,437
01/11/2021,A2GGT100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.29,14,8.2,8.14,387
01/11/2021,A2GGZ100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.74,14.1,8.1,8.14,335
01/11/2021,A2GHQ100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.92,13.4,8.16,8.14,496
01/11/2021,A2GJE100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.54,14,8.16,8.17,413
01/11/2021,A2GJL100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.16,14.2,8.16,8.11,739
01/11/2021,A2GJS100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.28,14.4,8.15,8.14,499
01/11/2021,A2GJV100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.62,13.9,8.12,8.15,518
01/11/2021,A2GJZ100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.03,13.7,8.15,8.16,430
01/11/2021,A2GK1100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.89,14.4,8.12,8.17,542
01/11/2021,A2GK3100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.59,13.9,8.16,8.13,454
01/11/2021,A2GKE100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.27,13.6,8.14,8.12,407
01/11/2021,A2GKG100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.05,13.4,8.2,8.12,347
01/11/2021,A2GKL100860536PCA3182K8A0PMPPP00AP0PP000000       ,7.09,13.8,8.09,8.16,459
01/11/2021,A2GKZ100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.35,14,8.16,8.11,453
01/11/2021,A2GLD100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.67,14.3,8.15,8.12,532
01/11/2021,A2GLR100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.83,13.9,8.16,8.13,394
01/11/2021,A2GLX100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.24,13.3,8.14,8.14,445
01/11/2021,A2GM2100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.68,14,8.09,8.16,481
01/11/2021,A2GMC100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.6,14.3,8.14,8.15,381
01/11/2021,A2GN7100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.61,14.4,8.13,8.16,433
01/11/2021,A2GND100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.5,13.4,8.09,8.14,365
01/11/2021,A2GNV100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.21,13.5,8.15,8.12,433
01/11/2021,A2GQ3100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.1,13.2,8.16,8.12,504
01/11/2021,A2GR5100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.19,13.7,8.13,8.14,364
01/11/2021,A2GRB100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.9,13.7,8.12,8.14,419
01/11/2021,A2GRM100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.11,12.9,8.15,8.14,412
01/11/2021,A2GS4100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.04,13.6,8.1,8.1,640
01/11/2021,A2GV6100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.1,13.4,8.15,8.13,1142
01/11/2021,A2GW7100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.46,13.9,8.1,8.15,375
01/11/2021,A2GAD100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.57,13.6,8.13,8.13,450
01/11/2021,A2GAN100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.88,13.6,8.15,8.12,452
01/11/2021,A2GBR100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.49,13.6,8.12,8.16,647
01/11/2021,A2GBY100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.42,13.5,8.11,8.15,466
01/11/2021,A2GCE100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.02,14.1,8.15,8.16,1441
01/11/2021,A2GDE100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.8,13.4,8.16,8.17,383
01/11/2021,A2GEC100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.79,14.2,8.13,8.16,780
01/11/2021,A2GEE100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.23,14.3,8.15,8.12,396
01/11/2021,A2GEJ100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.49,13.6,8.11,8.15,663
01/11/2021,A2GF3100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.63,13.1,8.13,8.16,498
01/11/2021,A2GFV100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.38,13.6,8.1,8.12,437
01/11/2021,A2GGY100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.58,13.3,8.16,8.11,224
01/11/2021,A2GH7100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.41,14.2,8.15,8.11,539
01/11/2021,A2GH8100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.05,13.4,8.15,8.15,389
01/11/2021,A2GHS100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.07,14,8.15,8.15,812
01/11/2021,A2GJG100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.27,13.7,8.09,8.13,358
01/11/2021,A2GJJ100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.45,13.6,8.1,8.15,371
01/11/2021,A2GJN100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.24,14.4,8.16,8.16,785
01/11/2021,A2GK6100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.99,13.7,8.2,8.12,504
01/11/2021,A2GKN100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.46,13.7,8.2,8.15,498
01/11/2021,A2GL4100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.1,14,8.1,8.15,387
01/11/2021,A2GMB100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.21,13.6,8.15,8.12,517
01/11/2021,A2GMR100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.24,14,8.11,8.11,396
01/11/2021,A2GMW100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.91,13.9,8.15,8.12,384
01/11/2021,A2GMY100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.5,14.2,8.15,8.12,443
01/11/2021,A2GNX100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.22,14,8.15,8.12,1012
01/11/2021,A2GPS100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.2,13.2,8.15,8.11,497
01/11/2021,A2GQ5100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.26,13.7,8.16,8.15,419
01/11/2021,A2GQP100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.09,13.4,8.14,8.11,409
01/11/2021,A2GR9100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.74,13.6,8.16,8.12,642
01/11/2021,A2GRY100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.79,13.3,8.11,8.12,486
01/11/2021,A2GVJ100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.77,14.2,8.1,8.16,308
01/11/2021,A2GXH100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.36,14.2,8.1,8.11,366
01/11/2021,A2GXJ100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.77,13.9,8.15,8.14,435
01/11/2021,A2GXM100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.13,13.4,8.15,8.12,374
01/11/2021,A2GXV100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.64,14.5,8.15,8.12,834
01/11/2021,A2GY6100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.48,13.8,8.16,8.11,331
01/11/2021,A2GZ3100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.99,13.9,8.15,8.16,418
01/11/2021,A2GZE100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.4,13.9,8.12,8.13,919
01/11/2021,A2H0D100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.4,14.1,8.14,8.15,443
01/11/2021,A2H0H100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.12,13.7,8.11,8.12,424
01/11/2021,A2H1E100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.81,14.2,8.13,8.13,410
01/11/2021,A2H1G100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.03,13.8,8.13,8.12,333
01/11/2021,A2H1V100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.41,13.7,8.15,8.14,404
01/11/2021,A2J7V100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.25,13.8,8.15,8.11,935
01/11/2021,A2J84100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.58,14.2,8.16,8.08,756
01/11/2021,A2J8F100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.47,13.8,8.13,8.08,1057
01/11/2021,A2JA0100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.93,14,8.16,8.1,674
01/11/2021,A2JA5100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.93,13.8,8.12,8.15,499
01/11/2021,A2JAW100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.9,13,8.13,8.11,390
01/11/2021,A2JBR100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.28,13.8,8.16,8.12,386
01/11/2021,A2JDV100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.19,13.8,8.14,8.1,464
01/11/2021,A2JFC100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.93,14.2,8.13,8.08,915
01/11/2021,A2JFK100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.25,13.6,8.17,8.08,378
01/11/2021,A2JGD100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.97,13.6,8.15,8.12,577
01/11/2021,A2JGN100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.76,15,8.13,8.15,476
01/11/2021,A2JJB100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.67,14.5,8.11,8.09,437
01/11/2021,A2JJX100860536PCA3182K8A0PMPPP00AP0PP000000       ,7.13,14.2,8.1,8.11,994
01/11/2021,A2JK0100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.35,13.9,8.09,8.13,477
01/11/2021,A2JK2100860536PCA3182K8A0PMPPP00AP0PP000000       ,7.24,14.4,8.18,8.12,619
01/11/2021,A2JKS100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.63,14.4,8.15,8.1,386
01/11/2021,A2JLC100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.84,14.7,8.17,8.13,689
01/11/2021,A2JLM100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.63,14.6,8.16,8.11,510
01/11/2021,A2JMA100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.12,14.2,8.11,8.15,596
01/11/2021,A2JMF100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.01,13.9,8.13,8.15,754
01/11/2021,A2JMV100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.61,14.1,8.1,8.15,402
01/11/2021,A2JN5100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.01,13.7,8.15,8.11,531
01/11/2021,A2JNA100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.59,13.9,8.17,8.15,576
01/11/2021,A2JP1100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.92,14.7,8.13,8.15,436
01/11/2021,A2JPA100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.15,13.3,8.16,8.11,416
01/11/2021,A2JPL100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.7,13.7,8.16,8.08,950
01/11/2021,A2JQ1100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.49,14.1,8.14,8.12,379
01/11/2021,A2JQJ100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.47,13.7,8.15,8.08,400
01/11/2021,A2JS1100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.31,13.5,8.16,8.14,449
01/11/2021,A2JS1100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.62,13.5,8.16,8.14,449
01/11/2021,A2JS3100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.65,14.9,8.17,8.09,681
01/11/2021,A2JSL100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.88,13.9,8.14,8.08,455
01/11/2021,A2JTP100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.1,13,8.16,8.08,406
01/11/2021,A2JTX100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.42,13.3,8.16,8.08,423
01/11/2021,A2JV2100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.28,13.4,8.14,8.11,472
01/11/2021,A2JVG100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.26,13.2,8.12,8.1,425
01/11/2021,A2JVP100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.32,13.6,8.13,8.08,421
01/11/2021,A2JVV100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.11,14.2,8.12,8.09,414
01/11/2021,A2JW4100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.56,13.2,8.14,8.1,405
01/11/2021,A2JWD100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.82,14.6,8.13,8.13,492
01/11/2021,A2JWG100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.21,14.2,8.14,8.13,422
01/11/2021,A2JXG100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.11,13.4,8.12,8.09,719
01/11/2021,A2JY3100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.57,14,8.14,8.13,356
01/11/2021,A2J24100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.95,13.3,8.13,8.08,457
01/11/2021,A2J37100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.28,13.6,8.12,8.14,360
01/11/2021,A2J37100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.07,13.6,8.12,8.14,360
01/11/2021,A2J3P100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.19,13.9,8.16,8.11,745
01/11/2021,A2J3Z100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.61,14.1,8.16,8.15,577
01/11/2021,A2J6M100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.14,13.7,8.12,8.1,576
01/11/2021,A2J6W100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.45,13.8,8.16,8.1,895
01/11/2021,A2J76100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.92,13.4,8.14,8.09,655
01/11/2021,A2J7K100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.85,13.2,8.16,8.11,406
01/11/2021,A2J7M100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.64,13.5,8.16,8.15,490
01/11/2021,A2J7Z100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.95,13.2,8.15,8.08,345
01/11/2021,A2J82100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.99,12.7,8.14,8.1,404
01/11/2021,A2J89100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.46,13.9,8.11,8.12,453
01/11/2021,A2J8Z100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.58,14.3,8.16,8.08,908
01/11/2021,A2J9A100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.91,14.2,8.16,8.15,364
01/11/2021,A2J9Y100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.54,13.8,8.13,8.14,369
01/11/2021,A2JB0100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.12,13.1,8.14,8.11,244
01/11/2021,A2JBK100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.87,13.5,8.16,8.15,769
01/11/2021,A2JCJ100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.41,14.2,8.14,8.11,709
01/11/2021,A2JDZ100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.32,14.2,8.15,8.11,510
01/11/2021,A2JE7100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.11,12.5,8.16,8.08,386
01/11/2021,A2JF5100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.01,13.8,8.12,8.11,342
01/11/2021,A2JH5100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.66,13.8,8.16,8.15,399
01/11/2021,A2JH9100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.49,14.1,8.17,8.15,570
01/11/2021,A2JHD100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.67,13,8.16,8.11,425
01/11/2021,A2JHR100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.22,13.9,8.16,8.08,452
01/11/2021,A2JJ1100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.69,13.2,8.13,8.11,474
01/11/2021,A2JJ3100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.5,12.8,8.1,8.09,381
01/11/2021,A2JJV100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.11,14,8.16,8.16,547
01/11/2021,A2JK4100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.55,14.2,8.17,8.12,404
01/11/2021,A2JKM100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.35,14.1,8.08,8.15,398
01/11/2021,A2JKN100860536PCA3182K8A0PMPPP00AP0PP000000       ,7,14.8,8.18,8.15,369
01/11/2021,A2JKW100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.2,14.2,8.18,8.15,1009
01/11/2021,A2JKY100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.44,13.4,8.14,8.12,439
01/11/2021,A2JL2100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.73,14.1,8.16,8.15,434
01/11/2021,A2JLW100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.18,14.2,8.17,8.12,721
01/11/2021,A2JN1100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.81,14.3,8.18,8.12,630
01/11/2021,A2JN1100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.98,14.3,8.18,8.12,630
01/11/2021,A2JN7100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.3,13.9,8.15,8.14,1316
01/11/2021,A2JNL100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.71,14.5,8.16,8.15,385
01/11/2021,A2JNN100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.59,13.1,8.16,8.08,371
01/11/2021,A2JNS100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.09,13.5,8.16,8.16,496
01/11/2021,A2JP0100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.35,14.9,8.09,8.13,375
01/11/2021,A2JPN100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.94,13.8,8.11,8.1,314
01/11/2021,A2J4W100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.97,13.2,8.15,8.12,570
01/11/2021,A2J55100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.6,13.9,8.16,8.11,901
01/11/2021,A2J6N100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.62,14,8.16,8.1,528
01/11/2021,A2J75100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.33,13.8,8.11,8.1,386
01/11/2021,A2J7E100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.6,14.1,8.12,8.14,1302
01/11/2021,A2J8G100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.34,13.7,8.13,8.12,414
01/11/2021,A2J96100860536PCA3182K8A0PMPPP00AP0PP000000       ,6,13.9,8.14,8.08,971
01/11/2021,A2JAK100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.11,13.4,8.14,8.08,553
01/11/2021,A2JAR100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.39,13.2,8.15,8.11,394
01/11/2021,A2JBX100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.1,13.8,8.12,8.08,860
01/11/2021,A2JC0100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.77,14.2,8.16,8.09,423
01/11/2021,A2JCW100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.71,13.6,8.16,8.11,1364
01/11/2021,A2JD5100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.78,13.8,8.13,8.11,371
01/11/2021,A2JDP100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.65,12.6,8.13,8.08,464
01/11/2021,A2JEG100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.5,13.6,8.14,8.08,355
01/11/2021,A2JER100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.21,13.8,8.13,8.13,519
01/11/2021,A2JF7100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.22,13.3,8.16,8.1,394
01/11/2021,A2JFA100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.53,14.4,8.12,8.09,407
01/11/2021,A2JG1100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.9,14.3,8.09,8.13,367
01/11/2021,A2JG7100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.35,13.6,8.15,8.11,415
01/11/2021,A2JH0100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.8,14.4,8.18,8.14,385
01/11/2021,A2JH2100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.28,14,8.17,8.15,744
01/11/2021,A2JHS100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.97,13.2,8.11,8.15,385
01/11/2021,A2JJS100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.09,14.4,8.18,8.14,419
01/11/2021,A2JKC100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.89,14,8.17,8.15,915
01/11/2021,A2JKT100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.76,14.3,8.18,8.15,502
01/11/2021,A2JLK100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.67,14.2,8.16,8.13,418
01/11/2021,A2JLQ100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.22,14.4,8.14,8.15,473
01/11/2021,A2JLT100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.96,14,8.17,8.15,787
01/11/2021,A2JMN100860536PCA3182K8A0PMPPP00AP0PP000000       ,7.49,14.6,8.16,8.16,486
01/11/2021,A2JMX100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.93,14,8.15,8.16,454
01/11/2021,A2JN0100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.58,13.5,8.18,8.12,1044
01/11/2021,A2JND100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.28,13.7,8.14,8.1,633
01/11/2021,A2JNQ100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.63,14.5,8.13,8.09,486
01/11/2021,A2JPJ100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.3,14.1,8.12,8.1,363
01/11/2021,A2JPR100860536PCA3182K8A0PMPPP00AP0PP000000       ,6.44,14.2,8.11,8.12,425
01/11/2021,A2JPS100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.67,14,8.16,8.09,370
01/11/2021,A2JR3100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.61,13.5,8.12,8.11,331
01/11/2021,A2JR8100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.37,12.8,8.15,8.09,541
01/11/2021,A2JRH100860536PCA3182K8A0PMPPP00AP0PP000000       ,5.69,12.9,8.17,8.11,438
01/11/2021,A2JS8100860536PCA3182K8A0PMPPP00AP0PP000000       ,4.92,13.3,8.1,8.12,787
